latitude,longitude,land_use_type,concealment
34.12929292929293,-118.11111111111111,urban,0.7
34.12929292929293,-118.10909090909091,urban,0.7
34.12929292929293,-118.1070707070707,urban,0.7
34.12929292929293,-118.1050505050505,urban,0.7
34.12929292929293,-118.10303030303031,urban,0.7
34.12929292929293,-118.1010101010101,urban,0.7
34.12929292929293,-118.0989898989899,road,0.1
34.12929292929293,-118.0969696969697,urban,0.7
34.12929292929293,-118.0949494949495,urban,0.7
34.12929292929293,-118.0929292929293,urban,0.7
34.12929292929293,-118.0909090909091,urban,0.7
34.12929292929293,-118.08888888888889,urban,0.7
34.12929292929293,-118.08686868686868,urban,0.7
34.12929292929293,-118.0848484848485,urban,0.7
34.12929292929293,-118.08282828282829,urban,0.7
34.12929292929293,-118.08080808080808,urban,0.7
34.12929292929293,-118.07878787878788,road,0.1
34.12929292929293,-118.07676767676767,urban,0.7
34.12929292929293,-118.07474747474748,urban,0.7
34.12929292929293,-118.07272727272728,open_ground,0.1
34.12929292929293,-118.07070707070707,open_ground,0.1
34.12929292929293,-118.06868686868687,open_ground,0.1
34.12929292929293,-118.06666666666666,forest,0.9
34.12929292929293,-118.06464646464647,forest,0.9
34.12929292929293,-118.06262626262627,forest,0.9
34.12929292929293,-118.06060606060606,forest,0.9
34.12929292929293,-118.05858585858586,road,0.1
34.12929292929293,-118.05656565656565,open_ground,0.1
34.12929292929293,-118.05454545454546,light_vegetation,0.5
34.12929292929293,-118.05252525252526,light_vegetation,0.5
34.12929292929293,-118.05050505050505,light_vegetation,0.5
34.12929292929293,-118.04848484848485,light_vegetation,0.5
34.12929292929293,-118.04646464646464,open_ground,0.1
34.12929292929293,-118.04444444444445,open_ground,0.1
34.12929292929293,-118.04242424242425,open_ground,0.1
34.12929292929293,-118.04040404040404,open_ground,0.1
34.12929292929293,-118.03838383838384,road,0.1
34.12929292929293,-118.03636363636363,open_ground,0.1
34.12929292929293,-118.03434343434344,open_ground,0.1
34.12929292929293,-118.03232323232324,water,0.1
34.12929292929293,-118.03030303030303,water,0.1
34.12929292929293,-118.02828282828283,water,0.1
34.12929292929293,-118.02626262626262,water,0.1
34.12929292929293,-118.02424242424243,forest,0.9
34.12929292929293,-118.02222222222223,forest,0.9
34.12929292929293,-118.02020202020202,forest,0.9
34.12929292929293,-118.01818181818182,road,0.1
34.12929292929293,-118.01616161616161,light_vegetation,0.5
34.12929292929293,-118.01414141414142,open_ground,0.1
34.12929292929293,-118.01212121212122,open_ground,0.1
34.12929292929293,-118.01010101010101,light_vegetation,0.5
34.12929292929293,-118.0080808080808,light_vegetation,0.5
34.12929292929293,-118.0060606060606,open_ground,0.1
34.12929292929293,-118.00404040404041,light_vegetation,0.5
34.12929292929293,-118.0020202020202,open_ground,0.1
34.12929292929293,-118.0,road,0.1
34.131313131313135,-118.2,road,0.1
34.131313131313135,-118.1979797979798,open_ground,0.1
34.131313131313135,-118.1959595959596,open_ground,0.1
34.131313131313135,-118.1939393939394,light_vegetation,0.5
34.131313131313135,-118.1919191919192,open_ground,0.1
34.131313131313135,-118.18989898989899,open_ground,0.1
34.131313131313135,-118.18787878787879,open_ground,0.1
34.131313131313135,-118.18585858585858,light_vegetation,0.5
34.131313131313135,-118.18383838383839,open_ground,0.1
34.131313131313135,-118.18181818181819,open_ground,0.1
34.131313131313135,-118.17979797979798,road,0.1
34.131313131313135,-118.17777777777778,light_vegetation,0.5
34.131313131313135,-118.17575757575757,light_vegetation,0.5
34.131313131313135,-118.17373737373738,open_ground,0.1
34.131313131313135,-118.17171717171718,open_ground,0.1
34.131313131313135,-118.16969696969697,light_vegetation,0.5
34.131313131313135,-118.16767676767677,open_ground,0.1
34.131313131313135,-118.16565656565656,open_ground,0.1
34.131313131313135,-118.16363636363637,open_ground,0.1
34.131313131313135,-118.16161616161617,open_ground,0.1
34.131313131313135,-118.15959595959596,road,0.1
34.131313131313135,-118.15757575757576,open_ground,0.1
34.131313131313135,-118.15555555555555,water,0.1
34.131313131313135,-118.15353535353536,water,0.1
34.131313131313135,-118.15151515151516,water,0.1
34.131313131313135,-118.14949494949495,light_vegetation,0.5
34.131313131313135,-118.14747474747475,light_vegetation,0.5
34.131313131313135,-118.14545454545454,open_ground,0.1
34.131313131313135,-118.14343434343435,open_ground,0.1
34.131313131313135,-118.14141414141415,open_ground,0.1
34.131313131313135,-118.13939393939394,road,0.1
34.131313131313135,-118.13737373737374,light_vegetation,0.5
34.131313131313135,-118.13535353535353,open_ground,0.1
34.131313131313135,-118.13333333333334,open_ground,0.1
34.131313131313135,-118.13131313131314,open_ground,0.1
34.131313131313135,-118.12929292929293,light_vegetation,0.5
34.131313131313135,-118.12727272727273,open_ground,0.1
34.131313131313135,-118.12525252525252,open_ground,0.1
34.131313131313135,-118.12323232323233,urban,0.7
34.131313131313135,-118.12121212121212,urban,0.7
34.131313131313135,-118.11919191919192,road,0.1
34.131313131313135,-118.11717171717171,urban,0.7
34.131313131313135,-118.11515151515151,urban,0.7
34.131313131313135,-118.11313131313132,urban,0.7
34.131313131313135,-118.11111111111111,urban,0.7
34.131313131313135,-118.10909090909091,urban,0.7
34.131313131313135,-118.1070707070707,urban,0.7
34.131313131313135,-118.1050505050505,urban,0.7
34.131313131313135,-118.10303030303031,urban,0.7
34.131313131313135,-118.1010101010101,urban,0.7
34.131313131313135,-118.0989898989899,road,0.1
34.131313131313135,-118.0969696969697,urban,0.7
34.131313131313135,-118.0949494949495,urban,0.7
34.131313131313135,-118.0929292929293,urban,0.7
34.131313131313135,-118.0909090909091,urban,0.7
34.131313131313135,-118.08888888888889,urban,0.7
34.131313131313135,-118.08686868686868,urban,0.7
34.131313131313135,-118.0848484848485,urban,0.7
34.131313131313135,-118.08282828282829,urban,0.7
34.131313131313135,-118.08080808080808,urban,0.7
34.131313131313135,-118.07878787878788,road,0.1
34.131313131313135,-118.07676767676767,urban,0.7
34.131313131313135,-118.07474747474748,open_ground,0.1
34.131313131313135,-118.07272727272728,light_vegetation,0.5
34.131313131313135,-118.07070707070707,open_ground,0.1
34.131313131313135,-118.06868686868687,open_ground,0.1
34.131313131313135,-118.06666666666666,light_vegetation,0.5
34.131313131313135,-118.06464646464647,open_ground,0.1
34.131313131313135,-118.06262626262627,open_ground,0.1
34.131313131313135,-118.06060606060606,open_ground,0.1
34.131313131313135,-118.05858585858586,road,0.1
34.131313131313135,-118.05656565656565,light_vegetation,0.5
34.131313131313135,-118.05454545454546,open_ground,0.1
34.131313131313135,-118.05252525252526,light_vegetation,0.5
34.131313131313135,-118.05050505050505,open_ground,0.1
34.131313131313135,-118.04848484848485,open_ground,0.1
34.131313131313135,-118.04646464646464,open_ground,0.1
34.131313131313135,-118.04444444444445,open_ground,0.1
34.131313131313135,-118.04242424242425,open_ground,0.1
34.131313131313135,-118.04040404040404,open_ground,0.1
34.131313131313135,-118.03838383838384,road,0.1
34.131313131313135,-118.03636363636363,open_ground,0.1
34.131313131313135,-118.03434343434344,open_ground,0.1
34.131313131313135,-118.03232323232324,open_ground,0.1
34.131313131313135,-118.03030303030303,water,0.1
34.131313131313135,-118.02828282828283,water,0.1
34.131313131313135,-118.02626262626262,water,0.1
34.131313131313135,-118.02424242424243,water,0.1
34.131313131313135,-118.02222222222223,open_ground,0.1
34.131313131313135,-118.02020202020202,open_ground,0.1
34.131313131313135,-118.01818181818182,road,0.1
34.131313131313135,-118.01616161616161,open_ground,0.1
34.131313131313135,-118.01414141414142,light_vegetation,0.5
34.131313131313135,-118.01212121212122,open_ground,0.1
34.131313131313135,-118.01010101010101,open_ground,0.1
34.131313131313135,-118.0080808080808,light_vegetation,0.5
34.131313131313135,-118.0060606060606,light_vegetation,0.5
34.131313131313135,-118.00404040404041,open_ground,0.1
34.131313131313135,-118.0020202020202,open_ground,0.1
34.131313131313135,-118.0,road,0.1
34.13333333333333,-118.2,road,0.1
34.13333333333333,-118.1979797979798,open_ground,0.1
34.13333333333333,-118.1959595959596,light_vegetation,0.5
34.13333333333333,-118.1939393939394,light_vegetation,0.5
34.13333333333333,-118.1919191919192,light_vegetation,0.5
34.13333333333333,-118.18989898989899,light_vegetation,0.5
34.13333333333333,-118.18787878787879,light_vegetation,0.5
34.13333333333333,-118.18585858585858,open_ground,0.1
34.13333333333333,-118.18383838383839,light_vegetation,0.5
34.13333333333333,-118.18181818181819,open_ground,0.1
34.13333333333333,-118.17979797979798,road,0.1
34.13333333333333,-118.17777777777778,light_vegetation,0.5
34.13333333333333,-118.17575757575757,open_ground,0.1
34.13333333333333,-118.17373737373738,open_ground,0.1
34.13333333333333,-118.17171717171718,open_ground,0.1
34.13333333333333,-118.16969696969697,open_ground,0.1
34.13333333333333,-118.16767676767677,open_ground,0.1
34.13333333333333,-118.16565656565656,open_ground,0.1
34.13333333333333,-118.16363636363637,open_ground,0.1
34.13333333333333,-118.16161616161617,light_vegetation,0.5
34.13333333333333,-118.15959595959596,road,0.1
34.13333333333333,-118.15757575757576,open_ground,0.1
34.13333333333333,-118.15555555555555,light_vegetation,0.5
34.13333333333333,-118.15353535353536,open_ground,0.1
34.13333333333333,-118.15151515151516,open_ground,0.1
34.13333333333333,-118.14949494949495,light_vegetation,0.5
34.13333333333333,-118.14747474747475,open_ground,0.1
34.13333333333333,-118.14545454545454,light_vegetation,0.5
34.13333333333333,-118.14343434343435,open_ground,0.1
34.13333333333333,-118.14141414141415,open_ground,0.1
34.13333333333333,-118.13939393939394,road,0.1
34.13333333333333,-118.13737373737374,open_ground,0.1
34.13333333333333,-118.13535353535353,open_ground,0.1
34.13333333333333,-118.13333333333334,open_ground,0.1
34.13333333333333,-118.13131313131314,open_ground,0.1
34.13333333333333,-118.12929292929293,light_vegetation,0.5
34.13333333333333,-118.12727272727273,open_ground,0.1
34.13333333333333,-118.12525252525252,open_ground,0.1
34.13333333333333,-118.12323232323233,open_ground,0.1
34.13333333333333,-118.12121212121212,urban,0.7
34.13333333333333,-118.11919191919192,road,0.1
34.13333333333333,-118.11717171717171,urban,0.7
34.13333333333333,-118.11515151515151,urban,0.7
34.13333333333333,-118.11313131313132,urban,0.7
34.13333333333333,-118.11111111111111,urban,0.7
34.13333333333333,-118.10909090909091,urban,0.7
34.13333333333333,-118.1070707070707,urban,0.7
34.13333333333333,-118.1050505050505,urban,0.7
34.13333333333333,-118.10303030303031,urban,0.7
34.13333333333333,-118.1010101010101,urban,0.7
34.13333333333333,-118.0989898989899,road,0.1
34.13333333333333,-118.0969696969697,urban,0.7
34.13333333333333,-118.0949494949495,urban,0.7
34.13333333333333,-118.0929292929293,urban,0.7
34.13333333333333,-118.0909090909091,urban,0.7
34.13333333333333,-118.08888888888889,urban,0.7
34.13333333333333,-118.08686868686868,urban,0.7
34.13333333333333,-118.0848484848485,urban,0.7
34.13333333333333,-118.08282828282829,urban,0.7
34.13333333333333,-118.08080808080808,urban,0.7
34.13333333333333,-118.07878787878788,road,0.1
34.13333333333333,-118.07676767676767,open_ground,0.1
34.13333333333333,-118.07474747474748,open_ground,0.1
34.13333333333333,-118.07272727272728,open_ground,0.1
34.13333333333333,-118.07070707070707,open_ground,0.1
34.13333333333333,-118.06868686868687,open_ground,0.1
34.13333333333333,-118.06666666666666,open_ground,0.1
34.13333333333333,-118.06464646464647,open_ground,0.1
34.13333333333333,-118.06262626262627,open_ground,0.1
34.13333333333333,-118.06060606060606,light_vegetation,0.5
34.13333333333333,-118.05858585858586,road,0.1
34.13333333333333,-118.05656565656565,open_ground,0.1
34.13333333333333,-118.05454545454546,light_vegetation,0.5
34.13333333333333,-118.05252525252526,open_ground,0.1
34.13333333333333,-118.05050505050505,light_vegetation,0.5
34.13333333333333,-118.04848484848485,open_ground,0.1
34.13333333333333,-118.04646464646464,open_ground,0.1
34.13333333333333,-118.04444444444445,open_ground,0.1
34.13333333333333,-118.04242424242425,open_ground,0.1
34.13333333333333,-118.04040404040404,open_ground,0.1
34.13333333333333,-118.03838383838384,road,0.1
34.13333333333333,-118.03636363636363,open_ground,0.1
34.13333333333333,-118.03434343434344,light_vegetation,0.5
34.13333333333333,-118.03232323232324,open_ground,0.1
34.13333333333333,-118.03030303030303,open_ground,0.1
34.13333333333333,-118.02828282828283,open_ground,0.1
34.13333333333333,-118.02626262626262,open_ground,0.1
34.13333333333333,-118.02424242424243,open_ground,0.1
34.13333333333333,-118.02222222222223,open_ground,0.1
34.13333333333333,-118.02020202020202,open_ground,0.1
34.13333333333333,-118.01818181818182,road,0.1
34.13333333333333,-118.01616161616161,open_ground,0.1
34.13333333333333,-118.01414141414142,light_vegetation,0.5
34.13333333333333,-118.01212121212122,open_ground,0.1
34.13333333333333,-118.01010101010101,open_ground,0.1
34.13333333333333,-118.0080808080808,open_ground,0.1
34.13333333333333,-118.0060606060606,open_ground,0.1
34.13333333333333,-118.00404040404041,light_vegetation,0.5
34.13333333333333,-118.0020202020202,open_ground,0.1
34.13333333333333,-118.0,road,0.1
34.13535353535354,-118.2,road,0.1
34.13535353535354,-118.1979797979798,open_ground,0.1
34.13535353535354,-118.1959595959596,light_vegetation,0.5
34.13535353535354,-118.1939393939394,light_vegetation,0.5
34.13535353535354,-118.1919191919192,light_vegetation,0.5
34.13535353535354,-118.18989898989899,light_vegetation,0.5
34.13535353535354,-118.18787878787879,open_ground,0.1
34.13535353535354,-118.18585858585858,open_ground,0.1
34.13535353535354,-118.18383838383839,open_ground,0.1
34.13535353535354,-118.18181818181819,light_vegetation,0.5
34.13535353535354,-118.17979797979798,road,0.1
34.13535353535354,-118.17777777777778,light_vegetation,0.5
34.13535353535354,-118.17575757575757,open_ground,0.1
34.13535353535354,-118.17373737373738,light_vegetation,0.5
34.13535353535354,-118.17171717171718,open_ground,0.1
34.13535353535354,-118.16969696969697,light_vegetation,0.5
34.13535353535354,-118.16767676767677,open_ground,0.1
34.13535353535354,-118.16565656565656,open_ground,0.1
34.13535353535354,-118.16363636363637,open_ground,0.1
34.13535353535354,-118.16161616161617,open_ground,0.1
34.13535353535354,-118.15959595959596,road,0.1
34.13535353535354,-118.15757575757576,open_ground,0.1
34.13535353535354,-118.15555555555555,open_ground,0.1
34.13535353535354,-118.15353535353536,light_vegetation,0.5
34.13535353535354,-118.15151515151516,open_ground,0.1
34.13535353535354,-118.14949494949495,light_vegetation,0.5
34.13535353535354,-118.14747474747475,open_ground,0.1
34.13535353535354,-118.14545454545454,light_vegetation,0.5
34.13535353535354,-118.14343434343435,open_ground,0.1
34.13535353535354,-118.14141414141415,open_ground,0.1
34.13535353535354,-118.13939393939394,road,0.1
34.13535353535354,-118.13737373737374,open_ground,0.1
34.13535353535354,-118.13535353535353,open_ground,0.1
34.13535353535354,-118.13333333333334,open_ground,0.1
34.13535353535354,-118.13131313131314,light_vegetation,0.5
34.13535353535354,-118.12929292929293,open_ground,0.1
34.13535353535354,-118.12727272727273,open_ground,0.1
34.13535353535354,-118.12525252525252,light_vegetation,0.5
34.13535353535354,-118.12323232323233,light_vegetation,0.5
34.13535353535354,-118.12121212121212,light_vegetation,0.5
34.13535353535354,-118.11919191919192,road,0.1
34.13535353535354,-118.11717171717171,urban,0.7
34.13535353535354,-118.11515151515151,urban,0.7
34.13535353535354,-118.11313131313132,urban,0.7
34.13535353535354,-118.11111111111111,urban,0.7
34.13535353535354,-118.10909090909091,urban,0.7
34.13535353535354,-118.1070707070707,urban,0.7
34.13535353535354,-118.1050505050505,urban,0.7
34.13535353535354,-118.10303030303031,urban,0.7
34.13535353535354,-118.1010101010101,urban,0.7
34.13535353535354,-118.0989898989899,road,0.1
34.13535353535354,-118.0969696969697,urban,0.7
34.13535353535354,-118.0949494949495,urban,0.7
34.13535353535354,-118.0929292929293,urban,0.7
34.13535353535354,-118.0909090909091,urban,0.7
34.13535353535354,-118.08888888888889,urban,0.7
34.13535353535354,-118.08686868686868,urban,0.7
